Publication Effective Date: 07/25/2017 09:02:19 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.625,-1.012,-0.953,-0.891,-0.837,,-0.462
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.750,-1.737,-1.671,-1.601,-1.540,,-1.165
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.875,-2.157,-2.092,-2.022,-1.961,,-1.586
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.990,-2.522,-2.456,-2.386,-2.325,,-1.950
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.000,-2.560,-2.494,-2.424,-2.363,,-1.988
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.125,-2.989,-2.923,-2.853,-2.792,,-2.417
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.250,-2.655,-2.603,-2.549,-2.501,,-2.126
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.300,-2.759,-2.708,-2.654,-2.606,,-2.231
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.375,-3.023,-2.972,-2.917,-2.870,,-2.495
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.450,-3.178,-3.127,-3.072,-3.025,,-2.650
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.500,-3.346,-3.295,-3.241,-3.193,,-2.818
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.550,-3.439,-3.388,-3.334,-3.286,,-2.911
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.625,-3.680,-3.629,-3.574,-3.527,,-3.152
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.750,-2.407,-2.319,-2.225,-2.144,,-1.769
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.875,-2.684,-2.596,-2.502,-2.421,,-2.046
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),4.990,-2.898,-2.811,-2.717,-2.636,,-2.261
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),5.000,-2.926,-2.838,-2.744,-2.663,,-2.288
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),5.125,-3.200,-3.113,-3.019,-2.938,,-2.563
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),5.250,-3.238,-3.187,-3.132,-3.084,,-2.709
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),5.375,-3.533,-3.482,-3.427,-3.380,,-3.005
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),5.500,-3.814,-3.763,-3.708,-3.661,,-3.286
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),2.750,2.184,2.262,2.346,2.424,,2.799
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),2.875,1.783,1.861,1.944,2.022,,2.397
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),2.990,1.414,1.492,1.576,1.654,,2.029
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),3.000,1.382,1.460,1.543,1.622,,1.997
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),3.125,0.982,1.060,1.143,1.222,,1.597
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),3.250,0.508,0.555,0.605,0.652,,1.027
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),3.375,0.120,0.167,0.217,0.264,,0.639
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),3.500,-0.257,-0.210,-0.160,-0.114,,0.261
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),3.625,-0.626,-0.579,-0.529,-0.482,,-0.107
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),3.750,-0.495,-0.448,-0.398,-0.351,,0.024
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),3.875,-0.867,-0.820,-0.770,-0.723,,-0.348
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),3.990,-1.180,-1.133,-1.083,-1.036,,-0.661
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),4.000,-1.206,-1.159,-1.109,-1.062,,-0.687
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),4.125,-1.521,-1.474,-1.424,-1.377,,-1.002
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),4.250,0.724,0.755,0.788,0.819,,1.194
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),4.375,0.420,0.452,0.485,0.516,,0.891
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 15 (VHBF15),4.500,0.132,0.163,0.196,0.228,,0.603
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),2.750,2.134,2.212,2.296,2.374,,2.749
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),2.875,1.733,1.811,1.894,1.972,,2.347
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),2.990,1.364,1.442,1.526,1.604,,1.979
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),3.000,1.332,1.410,1.493,1.572,,1.947
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),3.125,0.932,1.010,1.093,1.172,,1.547
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),3.250,0.458,0.505,0.555,0.602,,0.977
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),3.375,0.070,0.117,0.167,0.214,,0.589
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),3.500,-0.307,-0.260,-0.210,-0.164,,0.211
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),3.625,-0.676,-0.629,-0.579,-0.532,,-0.157
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),3.750,-0.545,-0.498,-0.448,-0.401,,-0.026
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),3.875,-0.917,-0.870,-0.820,-0.773,,-0.398
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),3.990,-1.230,-1.183,-1.133,-1.086,,-0.711
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),4.000,-1.256,-1.209,-1.159,-1.112,,-0.737
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),4.125,-1.571,-1.524,-1.474,-1.427,,-1.052
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),4.250,0.674,0.705,0.738,0.769,,1.144
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),4.375,0.370,0.402,0.435,0.466,,0.841
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 15 (FHBF15),4.500,0.082,0.113,0.146,0.178,,0.553
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),3.750,1.348,1.399,1.450,1.627,1.817,2.002
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),3.800,1.033,1.084,1.136,1.315,1.505,1.690
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),3.875,0.560,0.613,0.666,0.848,1.038,1.223
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),3.950,0.122,0.176,0.230,0.415,0.605,0.790
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),3.990,-0.111,-0.057,-0.002,0.185,0.375,0.560
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.000,-0.170,-0.115,-0.061,0.127,0.317,0.502
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.050,-0.354,-0.298,-0.243,-0.053,0.137,0.322
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.125,-0.629,-0.573,-0.516,-0.324,-0.134,0.051
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.200,-0.948,-0.891,-0.833,-0.637,-0.447,-0.262
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.250,-1.161,-1.103,-1.045,-0.847,-0.657,-0.472
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.300,-1.373,-1.314,-1.255,-1.055,-0.865,-0.680
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.375,-1.691,-1.631,-1.571,-1.368,-1.178,-0.993
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.450,-1.986,-1.925,-1.863,-1.657,-1.467,-1.282
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.500,-2.182,-2.120,-2.058,-1.850,-1.660,-1.475
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.550,-2.360,-2.297,-2.234,-2.024,-1.834,-1.649
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.625,-2.626,-2.562,-2.499,-2.285,-2.095,-1.910
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.700,-2.868,-2.803,-2.739,-2.522,-2.332,-2.147
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.750,-3.030,-2.964,-2.899,-2.680,-2.490,-2.305
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.800,-3.141,-3.075,-3.008,-2.788,-2.598,-2.413
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.875,-3.308,-3.240,-3.173,-2.949,-2.759,-2.574
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.950,-3.308,-3.240,-3.173,-2.949,-2.759,-2.574
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),4.990,-3.308,-3.240,-3.173,-2.949,-2.759,-2.574
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),5.000,-3.308,-3.240,-3.173,-2.949,-2.759,-2.574
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),5.050,-3.308,-3.240,-3.173,-2.949,-2.759,-2.574
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 30 (JF30),5.125,-3.308,-3.240,-3.173,-2.949,-2.759,-2.574
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),3.000,0.973,1.129,1.285,1.441,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),3.125,0.570,0.726,0.882,1.038,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),3.250,0.255,0.411,0.568,0.724,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),3.375,-0.079,0.077,0.234,0.390,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),3.500,-0.388,-0.232,-0.076,0.081,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),3.625,-0.664,-0.508,-0.352,-0.196,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),3.750,-0.979,-0.823,-0.666,-0.510,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),3.875,-1.154,-0.998,-0.842,-0.686,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),4.000,-1.437,-1.281,-1.124,-0.968,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 5/1 LIBOR ARM (JL5),4.125,-1.437,-1.281,-1.124,-0.968,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),3.250,1.416,1.572,1.728,1.885,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),3.375,0.934,1.090,1.246,1.402,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),3.500,0.353,0.509,0.665,0.821,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),3.625,-0.004,0.152,0.308,0.464,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),3.750,-0.355,-0.199,-0.043,0.114,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),3.875,-0.680,-0.524,-0.367,-0.211,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),4.000,-1.082,-0.926,-0.769,-0.613,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),4.125,-1.303,-1.147,-0.990,-0.834,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),4.250,-1.619,-1.463,-1.307,-1.150,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),4.375,-1.619,-1.463,-1.307,-1.150,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 10/1 LIBOR ARM (JL10),4.500,-1.619,-1.463,-1.307,-1.150,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),3.125,1.234,1.276,1.317,1.469,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),3.250,0.715,0.758,0.802,0.958,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),3.375,0.222,0.268,0.313,0.475,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),3.500,-0.171,-0.124,-0.076,0.090,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),3.625,-0.567,-0.518,-0.469,-0.297,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),3.750,-0.932,-0.881,-0.830,-0.653,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),3.875,-1.086,-1.034,-0.981,-0.798,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),4.000,-1.422,-1.367,-1.312,-1.125,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),4.125,-1.422,-1.367,-1.312,-1.125,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),4.250,-1.422,-1.367,-1.312,-1.125,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo Fixed 15 (JF15),4.375,-1.422,-1.367,-1.312,-1.125,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),3.000,1.246,1.402,1.558,1.714,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),3.125,0.774,0.930,1.086,1.242,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),3.250,0.433,0.589,0.745,0.901,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),3.375,-0.001,0.155,0.312,0.468,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),3.500,-0.371,-0.215,-0.059,0.097,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),3.625,-0.707,-0.551,-0.395,-0.239,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),3.750,-1.099,-0.943,-0.786,-0.630,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),3.875,-1.301,-1.145,-0.988,-0.832,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),4.000,-1.591,-1.435,-1.279,-1.123,,
Dallas Wholesale - Borrower Paid,Non-Conforming Jumbo 7/1 LIBOR ARM (JL7),4.125,-1.591,-1.435,-1.279,-1.123,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),2.750,1.264,1.342,1.426,1.504,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),2.875,0.713,0.791,0.874,0.952,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),3.000,0.174,0.237,0.299,0.366,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),3.125,-0.322,-0.260,-0.197,-0.131,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),3.250,-0.896,-0.849,-0.799,-0.752,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),3.375,-1.354,-1.299,-1.249,-1.202,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),3.500,-1.867,-1.797,-1.727,-1.652,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),3.625,-2.337,-2.266,-2.196,-2.121,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),3.750,-2.859,-2.789,-2.718,-2.643,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),3.875,-3.270,-3.199,-3.129,-3.054,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),4.000,-3.440,-3.369,-3.299,-3.224,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),4.125,-3.602,-3.516,-3.430,-3.338,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),4.250,-4.069,-3.983,-3.897,-3.806,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),4.375,-4.440,-4.354,-4.268,-4.176,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),4.500,-4.738,-4.653,-4.567,-4.475,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.250,3.365,3.435,3.510,3.580,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.375,2.439,2.509,2.584,2.654,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.450,1.947,2.018,2.093,2.163,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.500,1.546,1.616,1.691,1.762,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.550,1.226,1.296,1.371,1.441,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.625,0.698,0.768,0.843,0.913,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.700,0.231,0.302,0.377,0.447,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.750,-0.038,0.032,0.107,0.178,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.800,-0.310,-0.240,-0.165,-0.094,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.875,-0.677,-0.607,-0.532,-0.462,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.950,-1.057,-0.986,-0.911,-0.841,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.990,-1.223,-1.153,-1.078,-1.008,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.000,-1.301,-1.207,-1.107,-1.013,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.050,-1.552,-1.458,-1.358,-1.265,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.125,-1.948,-1.854,-1.754,-1.660,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.200,-2.300,-2.206,-2.106,-2.012,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.250,-2.524,-2.430,-2.330,-2.236,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.300,-2.750,-2.656,-2.556,-2.462,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.375,-3.093,-2.999,-2.899,-2.805,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.450,-3.415,-3.321,-3.221,-3.127,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.500,-3.552,-3.466,-3.375,-3.289,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.550,-3.772,-3.686,-3.595,-3.509,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.625,-4.114,-4.028,-3.936,-3.850,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.700,-4.429,-4.343,-4.252,-4.166,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.750,-4.630,-4.544,-4.452,-4.366,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.800,-4.832,-4.746,-4.654,-4.568,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.875,-5.133,-5.048,-4.956,-4.870,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.950,-5.423,-5.337,-5.246,-5.160,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.990,-5.533,-5.448,-5.356,-5.270,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.000,-5.510,-5.424,-5.332,-5.246,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.050,-5.610,-5.555,-5.497,-5.442,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.125,-5.951,-5.896,-5.838,-5.783,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.200,-6.305,-6.250,-6.192,-6.137,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.250,-6.470,-6.415,-6.357,-6.302,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.300,-6.640,-6.585,-6.526,-6.472,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.375,-6.857,-6.803,-6.744,-6.690,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.500,-7.189,-7.174,-7.157,-7.142,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.250,4.704,4.774,4.849,4.919,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.375,3.769,3.840,3.915,3.985,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.450,3.273,3.343,3.418,3.488,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.500,2.867,2.938,3.013,3.083,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.550,2.556,2.627,2.702,2.772,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.625,2.053,2.123,2.198,2.268,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.700,1.540,1.610,1.685,1.756,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.750,1.272,1.342,1.417,1.487,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.800,1.000,1.070,1.145,1.215,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.875,0.645,0.715,0.790,0.860,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.950,0.270,0.340,0.415,0.486,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.990,0.104,0.174,0.249,0.319,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.000,0.148,0.218,0.293,0.363,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.050,-0.054,0.032,0.123,0.209,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.125,-0.467,-0.373,-0.273,-0.185,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.200,-0.900,-0.806,-0.706,-0.613,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.250,-1.116,-1.022,-0.922,-0.829,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.300,-1.337,-1.243,-1.143,-1.049,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.375,-1.616,-1.523,-1.423,-1.329,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.450,-1.912,-1.818,-1.718,-1.625,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.500,-2.015,-1.921,-1.821,-1.727,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.550,-1.751,-1.665,-1.574,-1.488,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.625,-2.136,-2.050,-1.959,-1.873,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.700,-2.518,-2.432,-2.340,-2.255,,
